date,match_a,match_b,n_h2h_a,n_h2h_b,prob_a,prob_b,odds_src,odds_a_H,odds_a_D,odds_a_A,odds_b_H,odds_b_D,odds_b_A,actual_pair,config_rank,excluded,remaining,win_rate_pct,actual_covered,dutch_is_profitable,dutch_prob_sum,dutch_profit,dutch_profit_pct
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,11,HD|AH,HH|HA|DH|DD|DA|AD|AA,85.8974,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,12,DA|AH,HH|HD|HA|DH|DD|AD|AA,85.8974,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,13,HD|DD,HH|HA|DH|DA|AH|AD|AA,84.6154,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,14,DD|DA,HH|HD|HA|DH|AH|AD|AA,84.6154,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,15,DH|AD,HH|HD|HA|DD|DA|AH|AA,83.3333,False,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,16,DH|AA,HH|HD|HA|DD|DA|AH|AD,82.0513,False,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,17,DH|AH,HH|HD|HA|DD|DA|AD|AA,80.7692,False,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,18,HD|DA,HH|HA|DH|DD|AH|AD|AA,79.4872,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,19,DH|DD,HH|HD|HA|DA|AH|AD|AA,79.4872,False,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,20,HA|AD,HH|HD|DH|DD|DA|AH|AA,78.2051,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,21,HA|AA,HH|HD|DH|DD|DA|AH|AD,76.9231,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,22,HA|AH,HH|HD|DH|DD|DA|AD|AA,75.641,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,23,HD|DH,HH|HA|DD|DA|AH|AD|AA,74.359,False,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,24,HA|DD,HH|HD|DH|DA|AH|AD|AA,74.359,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,25,DH|DA,HH|HD|HA|DD|AH|AD|AA,74.359,False,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,26,HD|HA,HH|DH|DD|DA|AH|AD|AA,69.2308,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,27,HA|DA,HH|HD|DH|DD|AH|AD|AA,69.2308,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,28,HH|AD,HD|HA|DH|DD|DA|AH|AA,67.9487,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,29,HH|AA,HD|HA|DH|DD|DA|AH|AD,66.6667,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,30,HH|AH,HD|HA|DH|DD|DA|AD|AA,65.3846,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,31,HH|DD,HD|HA|DH|DA|AH|AD|AA,64.1026,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,32,HA|DH,HH|HD|DD|DA|AH|AD|AA,64.1026,False,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,33,HH|HD,HA|DH|DD|DA|AH|AD|AA,58.9744,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,34,HH|DA,HD|HA|DH|DD|AH|AD|AA,58.9744,True,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,35,HH|DH,HD|HA|DD|DA|AH|AD|AA,53.8462,False,,,,
2023-11-25,Man City vs Liverpool,Newcastle vs Chelsea,13,12,H=0.6154 D=0.3077 A=0.0769,H=0.5000 D=0.1667 A=0.3333,B365,1.73,4.2,4.2,2.55,3.5,2.63,DH,36,HH|HA,HD|DH|DD|DA|AH|AD|AA,48.7179,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,1,DH|DD,HH|HD|HA|DA|AH|AD|AA,100.0,True,True,0.94,6.39,6.39
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,2,DH|DA,HH|HD|HA|DD|AH|AD|AA,100.0,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,3,DD|DA,HH|HD|HA|DH|AH|AD|AA,100.0,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,4,DH|AD,HH|HD|HA|DD|DA|AH|AA,93.0769,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,5,DD|AD,HH|HD|HA|DH|DA|AH|AA,93.0769,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,6,DA|AD,HH|HD|HA|DH|DD|AH|AA,93.0769,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,7,DH|AH,HH|HD|HA|DD|DA|AD|AA,88.4615,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,8,DH|AA,HH|HD|HA|DD|DA|AH|AD,88.4615,False,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,9,DD|AH,HH|HD|HA|DH|DA|AD|AA,88.4615,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,10,DD|AA,HH|HD|HA|DH|DA|AH|AD,88.4615,False,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,11,DA|AH,HH|HD|HA|DH|DD|AD|AA,88.4615,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,12,DA|AA,HH|HD|HA|DH|DD|AH|AD,88.4615,False,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,13,HD|DH,HH|HA|DD|DA|AH|AD|AA,83.8462,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,14,HD|DD,HH|HA|DH|DA|AH|AD|AA,83.8462,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,15,HD|DA,HH|HA|DH|DD|AH|AD|AA,83.8462,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,16,AH|AD,HH|HD|HA|DH|DD|DA|AA,81.5385,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,17,AD|AA,HH|HD|HA|DH|DD|DA|AH,81.5385,False,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,18,HD|AD,HH|HA|DH|DD|DA|AH|AA,76.9231,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,19,AH|AA,HH|HD|HA|DH|DD|DA|AD,76.9231,False,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,20,HH|DH,HD|HA|DD|DA|AH|AD|AA,73.0769,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,21,HH|DD,HD|HA|DH|DA|AH|AD|AA,73.0769,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,22,HH|DA,HD|HA|DH|DD|AH|AD|AA,73.0769,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,23,HA|DH,HH|HD|DD|DA|AH|AD|AA,73.0769,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,24,HA|DD,HH|HD|DH|DA|AH|AD|AA,73.0769,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,25,HA|DA,HH|HD|DH|DD|AH|AD|AA,73.0769,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,26,HD|AH,HH|HA|DH|DD|DA|AD|AA,72.3077,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,27,HD|AA,HH|HA|DH|DD|DA|AH|AD,72.3077,False,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,28,HH|AD,HD|HA|DH|DD|DA|AH|AA,66.1538,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,29,HA|AD,HH|HD|DH|DD|DA|AH|AA,66.1538,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,30,HH|AH,HD|HA|DH|DD|DA|AD|AA,61.5385,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,31,HH|AA,HD|HA|DH|DD|DA|AH|AD,61.5385,False,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,32,HA|AH,HH|HD|DH|DD|DA|AD|AA,61.5385,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,33,HA|AA,HH|HD|DH|DD|DA|AH|AD,61.5385,False,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,34,HH|HD,HA|DH|DD|DA|AH|AD|AA,56.9231,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,35,HD|HA,HH|DH|DD|DA|AH|AD|AA,56.9231,True,,,,
2023-11-26,Tottenham vs Aston Villa,Everton vs Man United,10,13,H=0.7000 D=0.0000 A=0.3000,H=0.3846 D=0.2308 A=0.3846,B365,2.3,3.8,2.8,2.7,3.4,2.55,AA,36,HH|HA,HD|DH|DD|DA|AH|AD|AA,46.1538,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,1,DH|AH,HH|HD|HA|DD|DA|AD|AA,93.8462,True,True,0.9655,3.57,3.57
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,2,DH|DD,HH|HD|HA|DA|AH|AD|AA,90.7692,False,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,3,DH|DA,HH|HD|HA|DD|AH|AD|AA,90.7692,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,4,DH|AD,HH|HD|HA|DD|DA|AH|AA,90.7692,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,5,DH|AA,HH|HD|HA|DD|DA|AH|AD,90.7692,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,6,DD|AH,HH|HD|HA|DH|DA|AD|AA,90.7692,False,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,7,DA|AH,HH|HD|HA|DH|DD|AD|AA,90.7692,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,8,AH|AD,HH|HD|HA|DH|DD|DA|AA,90.7692,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,9,AH|AA,HH|HD|HA|DH|DD|DA|AD,90.7692,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,10,DD|DA,HH|HD|HA|DH|AH|AD|AA,87.6923,False,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,11,DD|AD,HH|HD|HA|DH|DA|AH|AA,87.6923,False,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,12,DD|AA,HH|HD|HA|DH|DA|AH|AD,87.6923,False,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,13,DA|AD,HH|HD|HA|DH|DD|AH|AA,87.6923,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,14,DA|AA,HH|HD|HA|DH|DD|AH|AD,87.6923,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,15,AD|AA,HH|HD|HA|DH|DD|DA|AH,87.6923,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,16,HH|DH,HD|HA|DD|DA|AH|AD|AA,83.0769,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,17,HH|AH,HD|HA|DH|DD|DA|AD|AA,83.0769,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,18,HH|DD,HD|HA|DH|DA|AH|AD|AA,80.0,False,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,19,HH|DA,HD|HA|DH|DD|AH|AD|AA,80.0,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,20,HH|AD,HD|HA|DH|DD|DA|AH|AA,80.0,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,21,HH|AA,HD|HA|DH|DD|DA|AH|AD,80.0,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,22,HD|DH,HH|HA|DD|DA|AH|AD|AA,69.2308,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,23,HD|AH,HH|HA|DH|DD|DA|AD|AA,69.2308,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,24,HA|DH,HH|HD|DD|DA|AH|AD|AA,69.2308,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,25,HA|AH,HH|HD|DH|DD|DA|AD|AA,69.2308,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,26,HD|DD,HH|HA|DH|DA|AH|AD|AA,66.1538,False,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,27,HD|DA,HH|HA|DH|DD|AH|AD|AA,66.1538,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,28,HD|AD,HH|HA|DH|DD|DA|AH|AA,66.1538,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,29,HD|AA,HH|HA|DH|DD|DA|AH|AD,66.1538,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,30,HA|DD,HH|HD|DH|DA|AH|AD|AA,66.1538,False,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,31,HA|DA,HH|HD|DH|DD|AH|AD|AA,66.1538,True,,,,
2023-12-03,Man City vs Tottenham,West Ham vs Crystal Palace,13,10,H=0.6923 D=0.1538 A=0.1538,H=0.2000 D=0.4000 A=0.4000,B365,1.29,6.0,9.0,2.0,3.5,3.8,DD,32,HA|AD,HH|HD|DH|DD|DA|AH|AA,66.1538,True,,,,
